date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:01:08	502003/502003	---M--	200	added ('OK')	image/jpeg	etag:%220360951f9f111afc471cdaf0d6f37d91%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c71bf265fca2d564095d_Predicta%20Mobile%20hero.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c71bf265fca2d564095d_Predicta%20Mobile%20hero.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:09	928948/928948	---M--	200	added ('OK')	image/png	etag:%22504c6b677f445832ce6ba1f7732eb6d3%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c2b51d88ed4743d0b83d_Predicta%20bullets.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c2b51d88ed4743d0b83d_Predicta%20bullets.png	(from https://www.guts.agency/works/predicta-med)
01:01:10	863861/863861	---M--	200	added ('OK')	image/jpeg	etag:%22d1268e04be66f5d7df09ca0a09401b1f%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c40d475368467f188d5e_Predicta%20lines.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c40d475368467f188d5e_Predicta%20lines.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:10	1439745/1439745	---M--	200	added ('OK')	image/jpeg	etag:%2239f42a76a9d246d6324e3ef79ca9ef13%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c3fc9bef0b35eb540aec_Predicta%20mesh.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c3fc9bef0b35eb540aec_Predicta%20mesh.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:11	1779277/1779277	---M--	200	added ('OK')	image/jpeg	etag:%22943300a053d519951f8ab43acc1c71cf%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c60780105ad4e5fc8770_Predicta%20cards.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c60780105ad4e5fc8770_Predicta%20cards.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:11	1556852/1556852	---M--	200	added ('OK')	image/jpeg	etag:%22dd39e8ba3ff5624b3beb118ea10cc361%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c68f8ddbd160726ea136_Predicta%20books.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c68f8ddbd160726ea136_Predicta%20books.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:12	1402845/1402845	---M--	200	added ('OK')	image/jpeg	etag:%22dd5fd1bced4a837788fdb02f964d7645%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c68f7d6c3ae31f773465_Predicta%20illustrations.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294c68f7d6c3ae31f773465_Predicta%20illustrations.jpg	(from https://www.guts.agency/works/predicta-med)
01:01:13	1961001/1961001	---M--	200	added ('OK')	image/jpeg	etag:%228168283090901834059abeb692417188%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d271ef28a9f430045475_Atidot%20office.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d271ef28a9f430045475_Atidot%20office.jpg	(from https://www.guts.agency/works/atidot)
01:01:13	1579066/1579066	---M--	200	added ('OK')	image/jpeg	etag:%22be451066f6bed3ce3018446e51e572d0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d182eaa038d14c4965d7_Atidot%20goind%20beyond.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d182eaa038d14c4965d7_Atidot%20goind%20beyond.jpg	(from https://www.guts.agency/works/atidot)
01:01:13	1953188/1953188	---M--	200	added ('OK')	image/jpeg	etag:%22e5e963e57572777b6afc1a715116d618%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d271ef28a9149c045474_Atidot%20mobile.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d271ef28a9149c045474_Atidot%20mobile.jpg	(from https://www.guts.agency/works/atidot)
01:01:15	637086/637086	---M--	200	added ('OK')	image/jpeg	etag:%2207b47b37fe4d742156925896aabe0428%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d437efbdbf0124cde930_Atidot%20phone.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d437efbdbf0124cde930_Atidot%20phone.jpg	(from https://www.guts.agency/works/atidot)
01:01:15	1206878/1206878	---M--	200	added ('OK')	image/jpeg	etag:%22513b2473f4228e8b0f22ad3cd28110e0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d4b839ad7518e04468e3_Atidot%20cards.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d4b839ad7518e04468e3_Atidot%20cards.jpg	(from https://www.guts.agency/works/atidot)
01:01:16	320632/320632	---M--	200	added ('OK')	image/png	etag:%22ba9440d8cdd325295229fb6ae037d0bb%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d51d5953c83dc9ac153c_Atidot%20icons.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d51d5953c83dc9ac153c_Atidot%20icons.png	(from https://www.guts.agency/works/atidot)
01:01:18	2260971/2260971	---M--	200	added ('OK')	image/png	etag:%22b41cb4e2080edef202e5cc344f987363%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63c95e1664bdabbf08e4e61b_Atidot_Hand_Bag_Mockup(2).png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/63c95e1664bdabbf08e4e61b_Atidot_Hand_Bag_Mockup(2).png	(from https://www.guts.agency/works/atidot)
01:01:18	1808266/1808266	---M--	200	added ('OK')	image/png	etag:%221cda1ac06b06c34b6f3f8ce5944bc5fb%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d51e9eefb225760777a5_Atidot%20Notebook%20Mockup.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6294d51e9eefb225760777a5_Atidot%20Notebook%20Mockup.png	(from https://www.guts.agency/works/atidot)
01:01:19	312161/312161	---M--	200	added ('OK')	image/jpeg	etag:%229b7a85aea06a39a90d022e916c78dbbc%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e0ec41f0a652983a80_03.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e0ec41f0a652983a80_03.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:19	719102/719102	---M--	200	added ('OK')	image/jpeg	etag:%22402d2e3fd9a99c8a8eb23aa53b8eb216%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f503810795c5994be7662_Hero%20Image.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f503810795c5994be7662_Hero%20Image.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:19	345933/345933	---M--	200	added ('OK')	image/jpeg	etag:%226de4194584b0f0ef9d5aafda4f5f7652%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e0b20c32218e195ab5_01.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e0b20c32218e195ab5_01.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:20	338149/338149	---M--	200	added ('OK')	image/jpeg	etag:%2243e1879eac31c0cb47592238bde9a272%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e055fb95f6fb4a8a25_02.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/673f64e055fb95f6fb4a8a25_02.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:20	392857/392857	---M--	200	added ('OK')	image/jpeg	etag:%22ad447be7c1f6ed4458aa2813dccdebb6%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742d845a389b5fc251e2584_02.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742d845a389b5fc251e2584_02.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:21	746460/746460	---M--	200	added ('OK')	image/jpeg	etag:%22d84dfc2f2f56caa427bf123c2010550c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742d824a389b5fc251e1c3b_03.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742d824a389b5fc251e1c3b_03.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:21	563477/563477	---M--	200	added ('OK')	image/jpeg	etag:%22821a66e6729b88f36e79d5ea412aa767%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dba80b709b60e0218c50_04.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dba80b709b60e0218c50_04.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:21	582398/582398	---M--	200	added ('OK')	image/png	etag:%227dc9e26284a73d00b55a52ed7182619e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dbee0b709b60e021a809_05.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dbee0b709b60e021a809_05.png	(from https://www.guts.agency/works/hp-drupa)
01:01:22	302206/302206	---M--	200	added ('OK')	image/jpeg	etag:%226d15decfaed48e92cf968c8802e471b8%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dc0726be4601101869c7_07.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dc0726be4601101869c7_07.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:22	743111/743111	---M--	200	added ('OK')	image/jpeg	etag:%22340bd057dd68ec8234ad4fc0008c6ecc%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dbe3dad0d62a5b0d838a_06.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742dbe3dad0d62a5b0d838a_06.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:23	362661/362661	---M--	200	added ('OK')	image/jpeg	etag:%22d7b5584111fdc30f8f20d9352de12525%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742e58c5b54803481998c97_08.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742e58c5b54803481998c97_08.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:23	62170/62170	---M--	200	added ('OK')	image/png	etag:%2272a8fed54cda082c38ed0581c6892c83%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742e56a4d939e92a73f9b74_09.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6742e56a4d939e92a73f9b74_09.png	(from https://www.guts.agency/works/hp-drupa)
01:01:23	637408/637408	---M--	200	added ('OK')	image/jpeg	etag:%2202a677f42f87fd59842e72fd5b75880e%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/674320c0ae40f39f05008dc9_HP%20Brand%20Guidelines%20Image.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/674320c0ae40f39f05008dc9_HP%20Brand%20Guidelines%20Image.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:24	355324/355324	---M--	200	added ('OK')	image/jpeg	etag:%229566f832867e22b1c00d87b8c0b3fe0b%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743215ae90e602af369e9fb_HP%20Nametag%20Visual%20Identity.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743215ae90e602af369e9fb_HP%20Nametag%20Visual%20Identity.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:24	664412/664412	---M--	200	added ('OK')	image/jpeg	etag:%2253cb674e36ab1359e158d73d4b1b7a62%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743258ea18884f64929172d_The%20Making%20Of%20Jordiii.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743258ea18884f64929172d_The%20Making%20Of%20Jordiii.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:24	199531/199531	---M--	200	added ('OK')	image/jpeg	etag:%22ac1b7a8d52effaa01cc2e19edd9518e0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743258dab10ebfa30f9c437_Making%20Of%20Shlomit%20Bob%20and%20Jord.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6743258dab10ebfa30f9c437_Making%20Of%20Shlomit%20Bob%20and%20Jord.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:26	920162/920162	---M--	200	added ('OK')	image/jpeg	etag:%22b6cdc1a21bc3c964a82a94750022e6f1%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/636cd8d9baa757655f189651_Google%20LP%20square.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/636cd8d9baa757655f189651_Google%20LP%20square.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:26	1507347/1507347	---M--	200	added ('OK')	image/jpeg	etag:%22693201798d7c104b7d7a3b75393557d8%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642a7f9681f00a09b2f2657a_codium_share.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642a7f9681f00a09b2f2657a_codium_share.jpg	(from https://www.guts.agency/works/hp-drupa)
01:01:26	22698/22698	---M--	200	added ('OK')	image/png	etag:%224d971d52ca8bcc072e0de8d963a41546%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634af59ce2f9d03e78f98c_2.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634af59ce2f9d03e78f98c_2.png	(from https://www.guts.agency/works/dofinity)
01:01:26	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2017%20Jan%202025%2019:31:28%20GMT	https://www.guts.agency/works/evigence	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/evigence.html	(from https://www.guts.agency/works)
01:01:27	15629/15629	---M--	200	added ('OK')	image/png	etag:%2227cbb36b27a5a01610c6f0627473a6c2%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634af4b08c1110d088a403_3.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634af4b08c1110d088a403_3.png	(from https://www.guts.agency/works/dofinity)
01:01:27	142193/142193	---M--	200	added ('OK')	image/png	etag:%227dace49994884c030e399a86c6c5baea%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65784711f75049dbc65bf10a_Services.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65784711f75049dbc65bf10a_Services.png	(from https://www.guts.agency/works/dofinity)
01:01:28	3446/3446	---M--	200	added ('OK')	image/png	etag:%225b89cc9f65eedec6f7433ce3ad45d76a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed39f12984b6d8a5467_Frame%2048096524.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed39f12984b6d8a5467_Frame%2048096524.png	(from https://www.guts.agency/works/dofinity)
01:01:28	47692/47692	---M--	200	added ('OK')	image/png	etag:%2288fda0381e39fab68e36e32c7d0a4612%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed3d697929053734b68_iPhone%2014%20Pro%20Space%20Black%20Mockup.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed3d697929053734b68_iPhone%2014%20Pro%20Space%20Black%20Mockup.png	(from https://www.guts.agency/works/dofinity)
01:01:29	14879/14879	---M--	200	added ('OK')	image/png	etag:%22eb3516814a2eab4c937b38ba2967eefd%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed3f514c92e0ef95039_Group%2048096411.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65634ed3f514c92e0ef95039_Group%2048096411.png	(from https://www.guts.agency/works/dofinity)
01:01:30	53629/53629	---M--	200	added ('OK')	image/png	etag:%225acf6ed7e344bc3e4563b345b3324be9%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656351a47bcf718b8007258b_AB.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656351a47bcf718b8007258b_AB.png	(from https://www.guts.agency/works/dofinity)
01:01:30	26362/26362	---M--	200	added ('OK')	image/png	etag:%226e59607e06119d3e697965f5910092f3%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576e18eb4bbe211a34b71fe_AB.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576e18eb4bbe211a34b71fe_AB.png	(from https://www.guts.agency/works/dofinity)
01:01:30	300115/300115	---M--	200	added ('OK')	image/jpeg	etag:%2292fdd91d77ee34d2380e16a9de8e6bce%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a13ec907e41b10a506_image%20277.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a13ec907e41b10a506_image%20277.jpg	(from https://www.guts.agency/works/dofinity)
01:01:31	266923/266923	---M--	200	added ('OK')	image/jpeg	etag:%22c379b7a04a8d21e2d4a52245767344c4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a142a07151433720e4_image%2068.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a142a07151433720e4_image%2068.jpg	(from https://www.guts.agency/works/dofinity)
01:01:31	271193/271193	---M--	200	added ('OK')	image/jpeg	etag:%222949e07793a09349a40c68cb88bd5574%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a1b08c1110d08f8209_image%20275.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a1b08c1110d08f8209_image%20275.jpg	(from https://www.guts.agency/works/dofinity)
01:01:32	284772/284772	---M--	200	added ('OK')	image/jpeg	etag:%2250f37a93bab0b20af83c5975da3c44be%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a1dd9c45e1e3405746_image%20276.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656356a1dd9c45e1e3405746_image%20276.jpg	(from https://www.guts.agency/works/dofinity)
01:01:32	96502/96502	---M--	200	added ('OK')	image/jpeg	etag:%22e7cf0210c13abfc36dcd01755c76baf4%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635aa75b72fd519b5502ea_Badges.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635aa75b72fd519b5502ea_Badges.jpg	(from https://www.guts.agency/works/dofinity)
01:01:33	82523/82523	---M--	200	added ('OK')	image/jpeg	etag:%22af1ef2f1d191d1b8056eed35b945d41a%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635abc4e8bc25b76a57132_Pages.jpeg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635abc4e8bc25b76a57132_Pages.jpg	(from https://www.guts.agency/works/dofinity)
01:01:34	25938/25938	---M--	200	added ('OK')	image/png	etag:%22b23ddb14c7d062000f663187d0d6cbe5%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656446e45867daf52e1ac761_Case%20studies%20gallery%20mobile.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656446e45867daf52e1ac761_Case%20studies%20gallery%20mobile.png	(from https://www.guts.agency/works/dofinity)
01:01:34	26893/26893	---M--	200	added ('OK')	image/png	etag:%227a0beb3a8b81715ab7db5e6082335cd5%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478085e7da906cf2379f_Contact%20mobile.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478085e7da906cf2379f_Contact%20mobile.png	(from https://www.guts.agency/works/dofinity)
01:01:34	99014/99014	---M--	200	added ('OK')	image/png	etag:%2243fdbc97a9c9402470431e7c83aa1729%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478035b8f61a2d087008_About%20page%20mobile.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478035b8f61a2d087008_About%20page%20mobile.png	(from https://www.guts.agency/works/dofinity)
01:01:35	41790/41790	---M--	200	added ('OK')	image/png	etag:%2256af575db75a72308a3e2558e1d63540%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656447805867daf52e1b2eb5_Case%20study%20mobile%20-%20361.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/656447805867daf52e1b2eb5_Case%20study%20mobile%20-%20361.png	(from https://www.guts.agency/works/dofinity)
01:01:36	92961/92961	---M--	200	added ('OK')	image/png	etag:%223e10cc784667608f67a872f02523ff1d%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478283e35eeb7c43eeca_Homepage%20mobile%20361.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6564478283e35eeb7c43eeca_Homepage%20mobile%20361.png	(from https://www.guts.agency/works/dofinity)
01:01:36	58791/58791	---M--	200	added ('OK')	image/png	etag:%22fca60a61d734a60c3186e3a5cdd0b015%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635cb60d42980caef636ec_Frame%2048096579.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635cb60d42980caef636ec_Frame%2048096579.png	(from https://www.guts.agency/works/dofinity)
01:01:36	36882/36882	---M--	200	added ('OK')	image/png	etag:%22f551355996ac6a2ac18aba50707ff7f3%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576c19db4bbe211a337667b_Frame%2048096634.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576c19db4bbe211a337667b_Frame%2048096634.png	(from https://www.guts.agency/works/dofinity)
01:01:37	132628/132628	---M--	200	added ('OK')	image/png	etag:%22c60a340c49868ee80e305d1e20fb7342%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635ce8d6979290537c1ce4_categories.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/65635ce8d6979290537c1ce4_categories.png	(from https://www.guts.agency/works/dofinity)
01:01:37	64649/64649	---M--	200	added ('OK')	image/png	etag:%2282a9f159df448d88c4307023dfb5ee6c%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576c1be44102d6fbb2ed24a_%233%20we%20know%20our%20tech.png	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/6576c1be44102d6fbb2ed24a_#3%20we%20know%20our%20tech.png	(from https://www.guts.agency/works/dofinity)
01:01:38	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Fri,%2017%20Jan%202025%2019:31:39%20GMT	https://www.guts.agency/works/fair-pr-video	C:/Users/ABHIRAM/Desktop/archa/archa/www.guts.agency/works/fair-pr-video.html	(from https://www.guts.agency/works)
01:01:38	2663020/2663020	---M--	200	added ('OK')	image/jpeg	etag:%22b5621ab0018c6400c449f64176eaebc8%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424ea4835c6ddcc9e4dc5_lgb1.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424ea4835c6ddcc9e4dc5_lgb1.jpg	(from https://www.guts.agency/works/lgbtech)
01:01:40	2298486/2298486	---M--	200	added ('OK')	image/jpeg	etag:%22f63f42274b08970b34c3891ba2475e2b%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424e9f4a0f25c29f0b7a9_lgb2.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424e9f4a0f25c29f0b7a9_lgb2.jpg	(from https://www.guts.agency/works/lgbtech)
01:01:40	3723285/3723285	---M--	200	added ('OK')	image/jpeg	etag:%22867045391665a8f9abc5e0cbe53dc9c0%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424ea99f46f27b1bac90d_lgb3.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/642424ea99f46f27b1bac90d_lgb3.jpg	(from https://www.guts.agency/works/lgbtech)
01:01:41	1817169/1817169	---M--	200	added ('OK')	image/jpeg	etag:%22a1eeb3a70479cd3a2cddb71691dfb3c1%22	https://cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/641c1b2268c8e417d2b347d8_lgbtq_2.jpg	C:/Users/ABHIRAM/Desktop/archa/archa/cdn.prod.website-files.com/6285e77eaf03d3b5e63ee110/641c1b2268c8e417d2b347d8_lgbtq_2.jpg	(from https://www.guts.agency/works/lgbtech)
